Timestep;Price;HV_LOAD;beta_co;beta_gc;Input_D_LV_MED;Input_D_MV_LOAD;Input_D_LV_HIGH;Input_D_LV_LOW;Total_Input_Demand;lambda_EOM_cap_LV_MED;E_EOM_LV_MED;lambda_EOM_0_LV_MED;D_EOM_cap_LV_MED;lambda_EOM_cap_MV_LOAD;E_EOM_MV_LOAD;lambda_EOM_0_MV_LOAD;D_EOM_cap_MV_LOAD;lambda_EOM_cap_LV_HIGH;E_EOM_LV_HIGH;lambda_EOM_0_LV_HIGH;D_EOM_cap_LV_HIGH;lambda_EOM_cap_LV_LOW;E_EOM_LV_LOW;lambda_EOM_0_LV_LOW;D_EOM_cap_LV_LOW;G_WindOnshore;G_Baseload;G_MidMerit;G_Peak;C_MidMerit;C_Baseload;C_Peak;C_WindOnshore;G_LV_MED;G_MV_LOAD;G_LV_HIGH;G_LV_LOW;ENS_LV_MED;ENS_MV_LOAD;ENS_LV_HIGH;ENS_LV_LOW;D_LV_MED;D_MV_LOAD;D_LV_HIGH;D_LV_LOW;D_elastic_LV_MED;D_elastic_MV_LOAD;D_elastic_LV_HIGH;D_elastic_LV_LOW;ENS_involuntary_LV_MED;ENS_involuntary_MV_LOAD;ENS_involuntary_LV_HIGH;ENS_involuntary_LV_LOW;PV_LV_MED;PV_MV_LOAD;PV_LV_HIGH;PV_LV_LOW;PV_Total;Total_ENS;Consumer_Demand;Total_Demand;λ_cCM;C_system_total;C_cCM_vol;C_cCM_MidMerit;C_cCM_Baseload;C_cCM_Peak;C_cCM_WindOnshore
40.0;0.1007;1.27443;0.8;0.8;1.32;4.81;2.76;0.18;9.07;2.0;-5.68146;7.62464;0.99;1.0;-0.73898;3.66587;3.6075;1.2;-1.56648;4.44261;2.07;2.5;-52.46625;9.58294;0.135;1.97999;6.00818;1.11104;0.0;3.63123;6.00829;2.3233;4.5;-0.7693;-4.26945;-2.77176;-0.01423;0.0;0.0;0.0;0.0;1.3243;4.82445;2.77176;0.18073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.555;0.555;0.0;0.1665;1.2765;0.0;9.10124;10.37567;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
41.0;0.10621;1.27381;0.8;0.8;3.06;5.14;2.55;0.48;11.23;2.0;-2.45082;7.62464;2.295;1.0;-0.69153;3.66587;3.855;1.2;-1.69548;4.44261;1.9125;2.5;-19.67484;9.58294;0.36;2.02499;6.00822;3.62933;0.0;3.63123;6.00829;2.3233;4.5;-2.69272;-4.77249;-2.55763;-0.36917;0.0;0.0;0.0;0.0;3.06772;5.14749;2.55763;0.48167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.0;0.1125;0.8625;0.0;11.25451;12.52832;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
42.0;0.15171;1.45428;0.8;0.8;2.37;5.23;2.19;1.2;10.99;2.0;-3.16435;7.62464;1.7775;1.0;-0.67963;3.66587;3.9225;1.2;-1.97419;4.44261;1.6425;2.5;-7.86994;9.58294;0.9;2.025;6.00825;3.6312;0.41771;3.63123;6.00829;2.3233;4.5;-2.2416;-5.05066;-2.1735;-1.16239;0.0;0.0;0.0;0.0;2.3616;5.17066;2.1735;1.19839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.0;0.036;0.276;0.0;10.90415;12.35842;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
43.0;0.15375;1.44471;0.8;0.8;2.52;5.42;2.76;1.38;12.08;2.0;-2.976;7.62464;1.89;1.0;-0.65581;3.66587;4.065;1.2;-1.56648;4.44261;2.07;2.5;-6.84342;9.58294;1.035;2.07;6.00825;3.6312;1.71686;3.63123;6.00829;2.3233;4.5;-2.51038;-5.35539;-2.7379;-1.37785;0.0;0.0;0.0;0.0;2.51038;5.35539;2.7379;1.37785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.98151;13.42623;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
44.0;0.1528;1.11522;0.8;0.8;3.21;4.26;3.6;0.9;11.97;2.0;-2.3363;7.62464;2.4075;1.0;-0.83439;3.66587;3.195;1.2;-1.20097;4.44261;2.7;2.5;-10.49325;9.58294;0.675;2.115;6.00825;3.6312;1.24002;3.63123;6.00829;2.3233;4.5;-3.19815;-4.21035;-3.57196;-0.89869;0.0;0.0;0.0;0.0;3.19815;4.21035;3.57196;0.89869;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.87915;12.99437;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
45.0;0.10446;1.12966;0.8;0.8;2.46;4.05;2.55;0.81;9.87;2.0;-3.04859;7.62464;1.845;1.0;-0.87765;3.66587;3.0375;1.2;-1.69548;4.44261;1.9125;2.5;-11.65917;9.58294;0.6075;2.02499;6.00821;2.9928;0.0;3.63123;6.00829;2.3233;4.5;-2.46678;-4.05788;-2.55865;-0.81296;0.0;0.0;0.0;0.0;2.46678;4.05788;2.55865;0.81296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.89627;11.02593;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
46.0;0.1022;1.15455;0.8;0.8;2.22;4.38;1.44;0.27;8.31;2.0;-3.37816;7.62464;1.665;1.0;-0.81153;3.66587;3.285;1.2;-3.00242;4.44261;1.08;2.5;-34.9775;9.58294;0.2025;1.61999;6.00819;1.8612;0.0;3.63123;6.00829;2.3233;4.5;-2.22678;-4.39131;-1.44564;-0.27105;0.0;0.0;0.0;0.0;2.22678;4.39131;1.44564;0.27105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.33478;9.48934;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
47.0;0.09948;1.16421;0.8;0.8;1.89;3.76;0.96;0.15;6.76;2.0;-3.968;7.62464;1.4175;1.0;-0.94534;3.66587;2.82;1.2;-4.50363;4.44261;0.72;2.5;-62.95949;9.58294;0.1125;1.44;6.00816;0.50014;0.0;3.63123;6.00829;2.3233;4.5;-1.89646;-3.77259;-0.96436;-0.15063;0.0;0.0;0.0;0.0;1.89646;3.77259;0.96436;0.15063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.78404;7.94825;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
48.0;0.08944;1.27198;0.8;0.8;1.47;3.74;0.54;0.12;5.87;2.0;-5.10171;7.62464;1.1025;1.0;-0.9504;3.66587;2.805;1.2;-8.00645;4.44261;0.405;2.5;-78.69937;9.58294;0.09;1.395;5.78122;9.0e-5;0.0;3.63123;6.00829;2.3233;4.5;-1.47699;-3.76308;-0.54371;-0.12063;0.0;0.0;0.0;0.0;1.47699;3.76308;0.54371;0.12063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.90441;7.1764;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
49.0;0.08769;1.26346;0.8;0.8;1.08;3.96;0.15;0.12;5.31;2.0;-6.944;7.62464;0.81;1.0;-0.8976;3.66587;2.97;1.2;-28.82321;4.44261;0.1125;2.5;-78.69937;9.58294;0.09;1.53;5.07686;7.0e-5;0.0;3.63123;6.00829;2.3233;4.5;-1.08539;-3.98639;-0.15109;-0.12065;0.0;0.0;0.0;0.0;1.08539;3.98639;0.15109;0.12065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.34352;6.60698;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
50.0;0.08394;1.21276;0.8;0.8;0.27;3.34;0.15;0.06;3.82;2.0;-27.776;7.62464;0.2025;1.0;-1.06422;3.66587;2.505;1.2;-28.82321;4.44261;0.1125;2.5;-157.39874;9.58294;0.045;1.485;3.5765;6.0e-5;0.0;3.63123;6.00829;2.3233;4.5;-0.27148;-3.36578;-0.15122;-0.06035;0.0;0.0;0.0;0.0;0.27148;3.36578;0.15122;0.06035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.84884;5.06159;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
51.0;0.0839;1.18162;0.8;0.8;0.24;3.31;0.15;0.09;3.79;2.0;-31.248;7.62464;0.18;1.0;-1.07386;3.66587;2.4825;1.2;-28.82321;4.44261;0.1125;2.5;-104.93249;9.58294;0.0675;1.44;3.56018;6.0e-5;0.0;3.63123;6.00829;2.3233;4.5;-0.24132;-3.33559;-0.15122;-0.09053;0.0;0.0;0.0;0.0;0.24132;3.33559;0.15122;0.09053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.81866;5.00028;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
52.0;0.08345;1.14311;0.8;0.8;0.21;3.2;0.15;0.09;3.65;2.0;-35.712;7.62464;0.1575;1.0;-1.11078;3.66587;2.4;1.2;-28.82321;4.44261;0.1125;2.5;-104.93249;9.58294;0.0675;1.44;3.38109;5.0e-5;0.0;3.63123;6.00829;2.3233;4.5;-0.21117;-3.22514;-0.15124;-0.09053;0.0;0.0;0.0;0.0;0.21117;3.22514;0.15124;0.09053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.67808;4.82118;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
53.0;0.08667;1.14811;0.8;0.8;0.15;4.34;0.3;0.09;4.88;2.0;-49.99681;7.62464;0.1125;1.0;-0.81901;3.66587;3.255;1.2;-14.4116;4.44261;0.225;2.5;-104.93249;9.58294;0.0675;1.395;4.66669;7.0e-5;0.0;3.63123;6.00829;2.3233;4.5;-0.15077;-4.37017;-0.30225;-0.0905;0.0;0.0;0.0;0.0;0.15077;4.37017;0.30225;0.0905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.91369;6.06181;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
54.0;0.08927;1.15881;0.8;0.8;0.15;4.89;0.63;0.15;5.82;2.0;-49.99681;7.62464;0.1125;1.0;-0.72689;3.66587;3.6675;1.2;-6.86267;4.44261;0.4725;2.5;-62.95949;9.58294;0.1125;1.305;5.70992;9.0e-5;0.0;3.63123;6.00829;2.3233;4.5;-0.15072;-4.92042;-0.63435;-0.15079;0.0;0.0;0.0;0.0;0.15072;4.92042;0.63435;0.15079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.85628;7.01509;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
55.0;0.09997;1.15804;0.8;0.8;0.33;4.46;1.65;0.39;6.83;2.0;-22.72582;7.62464;0.2475;1.0;-0.79697;3.66587;3.345;1.2;-2.62029;4.44261;1.2375;2.5;-24.21519;9.58294;0.2925;1.26;6.00817;0.74428;0.0;3.63123;6.00829;2.3233;4.5;-0.33111;-4.47431;-1.65731;-0.39161;0.0;0.0;0.0;0.0;0.33111;4.47431;1.65731;0.39161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.85435;8.01238;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
56.0;0.10318;1.15196;0.8;0.8;0.54;4.83;2.19;0.93;8.49;2.0;-13.888;7.62464;0.405;1.0;-0.73592;3.66587;3.6225;1.2;-1.97419;4.44261;1.6425;2.5;-10.15476;9.58294;0.6975;1.305;6.0082;2.35313;0.0;3.63123;6.00829;2.3233;4.5;-0.54158;-4.84113;-2.19808;-0.93353;0.0;0.0;0.0;0.0;0.54158;4.84113;2.19808;0.93353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.51432;9.66628;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
57.0;0.10437;1.07994;0.8;0.8;0.96;4.96;2.7;0.57;9.19;2.0;-7.812;7.62464;0.72;1.0;-0.71663;3.66587;3.72;1.2;-1.60129;4.44261;2.025;2.5;-16.56829;9.58294;0.4275;1.305;6.00821;2.94605;0.0;3.63123;6.00829;2.3233;4.5;-0.94766;-4.95478;-2.70922;-0.56759;0.0;0.0;0.0;0.0;0.96266;4.96978;2.70922;0.57209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.015;0.0;0.0045;0.0345;0.0;9.21375;10.29369;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
58.0;0.10448;1.12666;0.8;0.8;1.14;5.06;3.06;0.33;9.59;2.0;-6.57853;7.62464;0.855;1.0;-0.70247;3.66587;3.795;1.2;-1.4129;4.44261;2.295;2.5;-28.61795;9.58294;0.2475;1.215;6.00821;3.00057;0.0;3.63123;6.00829;2.3233;4.5;-0.91814;-4.84482;-3.07037;-0.26371;0.0;0.0;0.0;0.0;1.14314;5.06982;3.07037;0.33121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.225;0.225;0.0;0.0675;0.5175;0.0;9.61454;10.7412;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
59.0;0.1037;1.17006;0.8;0.8;1.35;4.59;3.51;0.18;9.63;2.0;-5.5552;7.62464;1.0125;1.0;-0.7744;3.66587;3.4425;1.2;-1.23176;4.44261;2.6325;2.5;-52.46625;9.58294;0.135;1.035;6.0082;2.61088;0.0;3.63123;6.00829;2.3233;4.5;-0.84386;-4.08992;-3.52253;-0.02767;0.0;0.0;0.0;0.0;1.35386;4.59992;3.52253;0.18067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.51;0.51;0.0;0.153;1.173;0.0;9.65697;10.82703;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
60.0;0.10346;1.22378;0.8;0.8;1.17;4.42;3.9;0.21;9.7;2.0;-6.40985;7.62464;0.8775;1.0;-0.80418;3.66587;3.315;1.2;-1.10858;4.44261;2.925;2.5;-44.97107;9.58294;0.1575;0.9;6.0082;2.49128;0.0;3.63123;6.00829;2.3233;4.5;-0.49838;-3.75485;-3.91413;-0.00829;0.0;0.0;0.0;0.0;1.17338;4.42985;3.91413;0.21079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.675;0.675;0.0;0.2025;1.5525;0.0;9.72815;10.95193;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
61.0;0.10496;1.25303;0.8;0.8;1.41;4.86;4.17;0.24;10.68;2.0;-5.31881;7.62464;1.0575;1.0;-0.73138;3.66587;3.645;1.2;-1.03681;4.44261;3.1275;2.5;-39.34968;9.58294;0.18;0.81;6.00821;3.2445;0.0;3.63123;6.00829;2.3233;4.5;-0.58879;-4.04377;-4.18366;0.00663;0.0;0.0;0.0;0.0;1.41379;4.86877;4.18366;0.24087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.825;0.825;0.0;0.2475;1.8975;0.0;10.70709;11.96011;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
62.0;0.10513;1.0422;0.8;0.8;1.65;5.49;3.75;0.3;11.19;2.0;-4.54516;7.62464;1.2375;1.0;-0.64745;3.66587;4.1175;1.2;-1.15293;4.44261;2.8125;2.5;-31.47975;9.58294;0.225;0.855;6.00821;3.32637;0.0;3.63123;6.00829;2.3233;4.5;-0.7544;-4.59965;-3.76214;-0.03108;0.0;0.0;0.0;0.0;1.6544;5.49965;3.76214;0.30108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.0;0.27;2.07;0.0;11.21727;12.25947;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
63.0;0.10256;1.1416;0.8;0.8;1.5;4.95;3.18;0.18;9.81;2.0;-4.99968;7.62464;1.125;1.0;-0.71808;3.66587;3.7125;1.2;-1.35959;4.44261;2.385;2.5;-52.46625;9.58294;0.135;1.035;6.00819;2.04063;0.0;3.63123;6.00829;2.3233;4.5;-0.67951;-4.13728;-3.19219;0.06681;0.0;0.0;0.0;0.0;1.50451;4.96228;3.19219;0.18069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.825;0.825;0.0;0.2475;1.8975;0.0;9.83968;10.98128;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
64.0;0.10249;1.14492;0.8;0.8;1.17;5.28;2.82;0.18;9.45;2.0;-6.40985;7.62464;0.8775;1.0;-0.6732;3.66587;3.96;1.2;-1.53315;4.44261;2.115;2.5;-52.46625;9.58294;0.135;1.125;6.00819;2.00655;0.0;3.63123;6.00829;2.3233;4.5;-0.52853;-4.6482;-2.83085;0.0128;0.0;0.0;0.0;0.0;1.17353;5.2932;2.83085;0.1807;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;9.47828;10.6232;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
65.0;0.15074;1.09201;0.8;0.8;3.18;4.91;2.46;0.54;11.09;2.0;-2.35834;7.62464;2.385;1.0;-0.72393;3.66587;3.6825;1.2;-1.75751;4.44261;1.845;2.5;-17.48875;9.58294;0.405;1.215;6.00825;3.6312;0.24325;3.63123;6.00829;2.3233;4.5;-2.73414;-4.42063;-2.44201;-0.40883;0.0;0.0;0.0;0.0;3.16914;4.85563;2.44201;0.53933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.435;0.435;0.0;0.1305;1.0005;0.0;11.00611;12.09812;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
66.0;0.12682;1.11908;0.8;0.8;2.49;4.57;2.13;1.14;10.33;2.0;-3.01186;7.62464;1.8675;1.0;-0.77779;3.66587;3.4275;1.2;-2.0298;4.44261;1.5975;2.5;-8.28414;9.58294;0.855;1.26;6.00826;3.6312;0.0;3.63123;6.00829;2.3233;4.5;-2.26445;-4.32521;-2.12623;-1.07398;0.0;0.0;0.0;0.0;2.48945;4.55021;2.12623;1.14148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.225;0.225;0.0;0.0675;0.5175;0.0;10.30737;11.42645;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
67.0;0.15396;1.1389;0.8;0.8;2.67;4.9;2.91;1.35;11.83;2.0;-2.80881;7.62464;2.0025;1.0;-0.72541;3.66587;3.675;1.2;-1.48573;4.44261;2.1825;2.5;-6.9955;9.58294;1.0125;1.305;6.00825;3.6312;1.8265;3.63123;6.00829;2.3233;4.5;-2.61473;-4.7963;-2.88656;-1.33436;0.0;0.0;0.0;0.0;2.65973;4.8413;2.88656;1.34786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045;0.045;0.0;0.0135;0.1035;0.0;11.73546;12.87436;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
68.0;0.15406;1.16684;0.8;0.8;3.42;4.07;3.36;0.9;11.75;2.0;-2.19284;7.62464;2.565;1.0;-0.87334;3.66587;3.0525;1.2;-1.28675;4.44261;2.52;2.5;-10.49325;9.58294;0.675;1.305;6.00825;3.6312;1.88184;3.63123;6.00829;2.3233;4.5;-3.4068;-4.02113;-3.33285;-0.89857;0.0;0.0;0.0;0.0;3.4068;4.02113;3.33285;0.89857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.65935;12.8262;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
69.0;0.10489;0.9269;0.8;0.8;2.61;3.81;2.22;0.93;9.57;2.0;-2.87338;7.62464;1.9575;1.0;-0.93294;3.66587;2.8575;1.2;-1.94751;4.44261;1.665;2.5;-10.15476;9.58294;0.6975;1.305;6.00821;3.20845;0.0;3.63123;6.00829;2.3233;4.5;-2.61704;-3.81695;-2.22731;-0.93336;0.0;0.0;0.0;0.0;2.61704;3.81695;2.22731;0.93336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.59466;10.52156;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
70.0;0.10235;0.95412;0.8;0.8;2.37;4.19;1.41;0.3;8.27;2.0;-3.16435;7.62464;1.7775;1.0;-0.84833;3.66587;3.1425;1.2;-3.0663;4.44261;1.0575;2.5;-31.47975;9.58294;0.225;1.305;6.00819;1.93545;0.0;3.63123;6.00829;2.3233;4.5;-2.3772;-4.20064;-1.41547;-0.30116;0.0;0.0;0.0;0.0;2.3772;4.20064;1.41547;0.30116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.29448;9.24859;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
71.0;0.09913;1.02464;0.8;0.8;1.98;3.59;0.87;0.15;6.59;2.0;-3.78764;7.62464;1.485;1.0;-0.99011;3.66587;2.6925;1.2;-4.96952;4.44261;0.6525;2.5;-62.95949;9.58294;0.1125;1.305;6.00815;0.32541;0.0;3.63123;6.00829;2.3233;4.5;-1.98686;-3.60237;-0.87402;-0.15063;0.0;0.0;0.0;0.0;1.98686;3.60237;0.87402;0.15063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.61389;7.63853;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
72.0;0.08935;1.10829;0.8;0.8;1.53;3.67;0.54;0.12;5.86;2.0;-4.90165;7.62464;1.1475;1.0;-0.96853;3.66587;2.7525;1.2;-8.00645;4.44261;0.405;2.5;-78.69937;9.58294;0.09;1.26;5.74251;9.0e-5;0.0;3.63123;6.00829;2.3233;4.5;-1.5373;-3.69275;-0.54372;-0.12063;0.0;0.0;0.0;0.0;1.5373;3.69275;0.54372;0.12063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.8944;7.00269;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
73.0;0.08758;1.18196;0.8;0.8;1.14;3.31;0.15;0.12;4.72;2.0;-6.57853;7.62464;0.855;1.0;-1.07386;3.66587;2.4825;1.2;-28.82321;4.44261;0.1125;2.5;-78.69937;9.58294;0.09;0.9;5.03145;7.0e-5;0.0;3.63123;6.00829;2.3233;4.5;-1.14571;-3.33216;-0.15109;-0.12065;0.0;0.0;0.0;0.0;1.14571;3.33216;0.15109;0.12065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.74962;5.93158;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
74.0;0.08505;1.16435;0.8;0.8;0.27;3.25;0.15;0.06;3.73;2.0;-27.776;7.62464;0.2025;1.0;-1.09369;3.66587;2.4375;1.2;-28.82321;4.44261;0.1125;2.5;-157.39874;9.58294;0.045;0.9;4.02129;6.0e-5;0.0;3.63123;6.00829;2.3233;4.5;-0.27144;-3.27407;-0.15118;-0.06034;0.0;0.0;0.0;0.0;0.27144;3.27407;0.15118;0.06034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.75704;4.92139;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
75.0;0.08483;1.16373;0.8;0.8;0.24;3.25;0.15;0.09;3.73;2.0;-31.248;7.62464;0.18;1.0;-1.09369;3.66587;2.4375;1.2;-28.82321;4.44261;0.1125;2.5;-104.93249;9.58294;0.0675;0.99;3.9309;6.0e-5;0.0;3.63123;6.00829;2.3233;4.5;-0.24129;-3.27428;-0.15119;-0.09052;0.0;0.0;0.0;0.0;0.24129;3.27428;0.15119;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.75727;4.921;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
76.0;0.08511;1.1396;0.8;0.8;0.21;3.46;0.15;0.09;3.91;2.0;-35.712;7.62464;0.1575;1.0;-1.02731;3.66587;2.595;1.2;-28.82321;4.44261;0.1125;2.5;-104.93249;9.58294;0.0675;1.035;4.04288;6.0e-5;0.0;3.63123;6.00829;2.3233;4.5;-0.21112;-3.48557;-0.15118;-0.09051;0.0;0.0;0.0;0.0;0.21112;3.48557;0.15118;0.09051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.93839;5.07799;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
77.0;0.08734;1.15421;0.8;0.8;0.15;4.32;0.27;0.09;4.83;2.0;-49.99681;7.62464;0.1125;1.0;-0.8228;3.66587;3.24;1.2;-16.01289;4.44261;0.2025;2.5;-104.93249;9.58294;0.0675;1.08;4.93654;7.0e-5;0.0;3.63123;6.00829;2.3233;4.5;-0.15076;-4.34922;-0.27199;-0.09049;0.0;0.0;0.0;0.0;0.15076;4.34922;0.27199;0.09049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.86245;6.01666;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
78.0;0.0891;1.22773;0.8;0.8;0.15;4.56;0.6;0.15;5.46;2.0;-49.99681;7.62464;0.1125;1.0;-0.77949;3.66587;3.42;1.2;-7.2058;4.44261;0.45;2.5;-62.95949;9.58294;0.1125;1.08;5.64183;8.0e-5;0.0;3.63123;6.00829;2.3233;4.5;-0.15072;-4.58858;-0.60417;-0.15079;0.0;0.0;0.0;0.0;0.15072;4.58858;0.60417;0.15079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.49426;6.72199;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
79.0;0.10112;1.35099;0.8;0.8;0.3;4.79;1.59;0.39;7.07;2.0;-24.9984;7.62464;0.225;1.0;-0.74206;3.66587;3.5925;1.2;-2.71917;4.44261;1.1925;2.5;-24.21519;9.58294;0.2925;1.08;6.00818;1.32132;0.0;3.63123;6.00829;2.3233;4.5;-0.28596;-4.78882;-1.59662;-0.38707;0.0;0.0;0.0;0.0;0.30096;4.80382;1.59662;0.39157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.015;0.0;0.0045;0.0345;0.0;7.09297;8.44396;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
80.0;0.15059;1.46752;0.8;0.8;0.66;5.33;2.64;0.93;9.56;2.0;-11.36291;7.62464;0.495;1.0;-0.66688;3.66587;3.9975;1.2;-1.63768;4.44261;1.98;2.5;-10.15476;9.58294;0.6975;1.08;6.00825;3.6312;0.19243;3.63123;6.00829;2.3233;4.5;-0.64276;-5.2562;-2.62079;-0.92436;0.0;0.0;0.0;0.0;0.65776;5.2712;2.62079;0.92886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.015;0.0;0.0045;0.0345;0.0;9.47861;10.94613;0.00277;16.46282;11.96281;3.63123;6.00829;2.3233;0.0
