Timestep;Price;HV_LOAD;beta_co;beta_gc;Input_D_LV_MED;Input_D_MV_LOAD;Input_D_LV_HIGH;Input_D_LV_LOW;Total_Input_Demand;lambda_EOM_cap_LV_MED;E_EOM_LV_MED;lambda_EOM_0_LV_MED;D_EOM_cap_LV_MED;lambda_EOM_cap_MV_LOAD;E_EOM_MV_LOAD;lambda_EOM_0_MV_LOAD;D_EOM_cap_MV_LOAD;lambda_EOM_cap_LV_HIGH;E_EOM_LV_HIGH;lambda_EOM_0_LV_HIGH;D_EOM_cap_LV_HIGH;lambda_EOM_cap_LV_LOW;E_EOM_LV_LOW;lambda_EOM_0_LV_LOW;D_EOM_cap_LV_LOW;G_WindOnshore;G_Baseload;G_MidMerit;G_Peak;C_MidMerit;C_Baseload;C_Peak;C_WindOnshore;G_LV_MED;G_MV_LOAD;G_LV_HIGH;G_LV_LOW;ENS_LV_MED;ENS_MV_LOAD;ENS_LV_HIGH;ENS_LV_LOW;D_LV_MED;D_MV_LOAD;D_LV_HIGH;D_LV_LOW;D_elastic_LV_MED;D_elastic_MV_LOAD;D_elastic_LV_HIGH;D_elastic_LV_LOW;ENS_involuntary_LV_MED;ENS_involuntary_MV_LOAD;ENS_involuntary_LV_HIGH;ENS_involuntary_LV_LOW;PV_LV_MED;PV_MV_LOAD;PV_LV_HIGH;PV_LV_LOW;PV_Total;Total_ENS;Consumer_Demand;Total_Demand;λ_cCM;C_system_total;C_cCM_vol;C_cCM_MidMerit;C_cCM_Baseload;C_cCM_Peak;C_cCM_WindOnshore
39.0;0.10241;1.22784;0.6;0.6;1.35;4.65;3.48;0.18;9.66;2.0;-5.5552;7.62464;1.0125;1.0;-0.76441;3.66587;3.4875;1.2;-1.24238;4.44261;2.61;2.5;-52.46625;9.58294;0.135;1.97999;5.92644;1.63143;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.75409;-4.06174;-3.49346;-0.0007;0.0;0.0;0.0;0.0;1.35409;4.66174;3.49346;0.1807;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.6;0.0;0.18;1.38;0.0;9.68999;10.91783;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
40.0;0.10153;1.27443;0.6;0.6;1.32;4.81;2.76;0.18;9.07;2.0;-5.68146;7.62464;0.99;1.0;-0.73898;3.66587;3.6075;1.2;-1.56648;4.44261;2.07;2.5;-52.46625;9.58294;0.135;1.97999;5.92642;1.19099;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.76915;-4.26833;-2.77124;-0.01421;0.0;0.0;0.0;0.0;1.32415;4.82333;2.77124;0.18071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.555;0.555;0.0;0.1665;1.2765;0.0;9.09944;10.37387;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
41.0;0.15029;1.27381;0.6;0.6;3.06;5.14;2.55;0.48;11.23;2.0;-2.45082;7.62464;2.295;1.0;-0.69153;3.66587;3.855;1.2;-1.69548;4.44261;1.9125;2.5;-19.67484;9.58294;0.36;2.025;5.92651;3.56123;0.04307;3.56129;5.92654;2.47508;4.5;-2.67473;-4.70874;-2.53162;-0.36693;0.0;0.0;0.0;0.0;3.04973;5.08374;2.53162;0.47943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.0;0.1125;0.8625;0.0;11.14452;12.41834;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
42.0;0.15133;1.45428;0.6;0.6;2.37;5.23;2.19;1.2;10.99;2.0;-3.16435;7.62464;1.7775;1.0;-0.67963;3.66587;3.9225;1.2;-1.97419;4.44261;1.6425;2.5;-7.86994;9.58294;0.9;2.025;5.92651;3.56123;0.57048;3.56129;5.92654;2.47508;4.5;-2.24172;-5.05121;-2.17369;-1.16244;0.0;0.0;0.0;0.0;2.36172;5.17121;2.17369;1.19844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.0;0.036;0.276;0.0;10.90506;12.35933;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
43.0;0.15392;1.44471;0.6;0.6;2.52;5.42;2.76;1.38;12.08;2.0;-2.976;7.62464;1.89;1.0;-0.65581;3.66587;4.065;1.2;-1.56648;4.44261;2.07;2.5;-6.84342;9.58294;1.035;2.07;5.92651;3.56124;1.8679;3.56129;5.92654;2.47508;4.5;-2.51032;-5.35513;-2.73779;-1.37782;0.0;0.0;0.0;0.0;2.51032;5.35513;2.73779;1.37782;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.98107;13.42578;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
44.0;0.15297;1.11522;0.6;0.6;3.21;4.26;3.6;0.9;11.97;2.0;-2.3363;7.62464;2.4075;1.0;-0.83439;3.66587;3.195;1.2;-1.20097;4.44261;2.7;2.5;-10.49325;9.58294;0.675;2.115;5.92651;3.56123;1.39108;3.56129;5.92654;2.47508;4.5;-3.19808;-4.21016;-3.57182;-0.89867;0.0;0.0;0.0;0.0;3.19808;4.21016;3.57182;0.89867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.87873;12.99395;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
45.0;0.10434;1.12966;0.6;0.6;2.46;4.05;2.55;0.81;9.87;2.0;-3.04859;7.62464;1.845;1.0;-0.87765;3.66587;3.0375;1.2;-1.69548;4.44261;1.9125;2.5;-11.65917;9.58294;0.6075;2.02499;5.92621;3.07488;1.0e-5;3.56129;5.92654;2.47508;4.5;-2.46682;-4.05802;-2.55872;-0.81297;0.0;0.0;0.0;0.0;2.46682;4.05802;2.55872;0.81297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.89653;11.02619;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
46.0;0.10302;1.15455;0.6;0.6;2.22;4.38;1.44;0.27;8.31;2.0;-3.37816;7.62464;1.665;1.0;-0.81153;3.66587;3.285;1.2;-3.00242;4.44261;1.08;2.5;-34.9775;9.58294;0.2025;1.61999;5.92645;1.94138;1.0e-5;3.56129;5.92654;2.47508;4.5;-2.22654;-4.39029;-1.44536;-0.27103;0.0;0.0;0.0;0.0;2.22654;4.39029;1.44536;0.27103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.33323;9.48778;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
47.0;0.10031;1.16421;0.6;0.6;1.89;3.76;0.96;0.15;6.76;2.0;-3.968;7.62464;1.4175;1.0;-0.94534;3.66587;2.82;1.2;-4.50363;4.44261;0.72;2.5;-62.95949;9.58294;0.1125;1.43999;5.9264;0.58062;1.0e-5;3.56129;5.92654;2.47508;4.5;-1.89625;-3.77171;-0.96418;-0.15061;0.0;0.0;0.0;0.0;1.89625;3.77171;0.96418;0.15061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.78276;7.94697;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
48.0;0.08944;1.27198;0.6;0.6;1.47;3.74;0.54;0.12;5.87;2.0;-5.10171;7.62464;1.1025;1.0;-0.9504;3.66587;2.805;1.2;-8.00645;4.44261;0.405;2.5;-78.69937;9.58294;0.09;1.39499;5.78126;0.00012;1.0e-5;3.56129;5.92654;2.47508;4.5;-1.47699;-3.76308;-0.54371;-0.12063;0.0;0.0;0.0;0.0;1.47699;3.76308;0.54371;0.12063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.90441;7.17639;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
49.0;0.08769;1.26346;0.6;0.6;1.08;3.96;0.15;0.12;5.31;2.0;-6.944;7.62464;0.81;1.0;-0.8976;3.66587;2.97;1.2;-28.82321;4.44261;0.1125;2.5;-78.69937;9.58294;0.09;1.52999;5.07677;0.00011;1.0e-5;3.56129;5.92654;2.47508;4.5;-1.08539;-3.98639;-0.15109;-0.12065;0.0;0.0;0.0;0.0;1.08539;3.98639;0.15109;0.12065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.34352;6.60698;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
50.0;0.08394;1.21276;0.6;0.6;0.27;3.34;0.15;0.06;3.82;2.0;-27.776;7.62464;0.2025;1.0;-1.06422;3.66587;2.505;1.2;-28.82321;4.44261;0.1125;2.5;-157.39874;9.58294;0.045;1.48499;3.57641;9.0e-5;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.27148;-3.36578;-0.15122;-0.06035;0.0;0.0;0.0;0.0;0.27148;3.36578;0.15122;0.06035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.84884;5.06159;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
51.0;0.0839;1.18162;0.6;0.6;0.24;3.31;0.15;0.09;3.79;2.0;-31.248;7.62464;0.18;1.0;-1.07386;3.66587;2.4825;1.2;-28.82321;4.44261;0.1125;2.5;-104.93249;9.58294;0.0675;1.44;3.56009;9.0e-5;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.24132;-3.33559;-0.15122;-0.09053;0.0;0.0;0.0;0.0;0.24132;3.33559;0.15122;0.09053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.81866;5.00028;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
52.0;0.08345;1.14311;0.6;0.6;0.21;3.2;0.15;0.09;3.65;2.0;-35.712;7.62464;0.1575;1.0;-1.11078;3.66587;2.4;1.2;-28.82321;4.44261;0.1125;2.5;-104.93249;9.58294;0.0675;1.44;3.381;8.0e-5;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.21117;-3.22514;-0.15124;-0.09053;0.0;0.0;0.0;0.0;0.21117;3.22514;0.15124;0.09053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.67808;4.82118;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
53.0;0.08667;1.14811;0.6;0.6;0.15;4.34;0.3;0.09;4.88;2.0;-49.99681;7.62464;0.1125;1.0;-0.81901;3.66587;3.255;1.2;-14.4116;4.44261;0.225;2.5;-104.93249;9.58294;0.0675;1.395;4.66659;0.0001;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.15077;-4.37017;-0.30225;-0.0905;0.0;0.0;0.0;0.0;0.15077;4.37017;0.30225;0.0905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.91369;6.06181;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
54.0;0.08927;1.15881;0.6;0.6;0.15;4.89;0.63;0.15;5.82;2.0;-49.99681;7.62464;0.1125;1.0;-0.72689;3.66587;3.6675;1.2;-6.86267;4.44261;0.4725;2.5;-62.95949;9.58294;0.1125;1.305;5.70991;0.00012;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.15072;-4.92041;-0.63435;-0.15079;0.0;0.0;0.0;0.0;0.15072;4.92041;0.63435;0.15079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.85627;7.01508;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
55.0;0.10079;1.15804;0.6;0.6;0.33;4.46;1.65;0.39;6.83;2.0;-22.72582;7.62464;0.2475;1.0;-0.79697;3.66587;3.345;1.2;-2.62029;4.44261;1.2375;2.5;-24.21519;9.58294;0.2925;1.25999;5.92641;0.8246;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.33107;-4.47328;-1.657;-0.39158;0.0;0.0;0.0;0.0;0.33107;4.47328;1.657;0.39158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.85293;8.01096;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
56.0;0.104;1.15196;0.6;0.6;0.54;4.83;2.19;0.93;8.49;2.0;-13.888;7.62464;0.405;1.0;-0.73592;3.66587;3.6225;1.2;-1.97419;4.44261;1.6425;2.5;-10.15476;9.58294;0.6975;1.30499;5.92645;2.43314;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.54152;-4.84003;-2.19766;-0.93345;0.0;0.0;0.0;0.0;0.54152;4.84003;2.19766;0.93345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.51266;9.66462;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
57.0;0.10432;1.07994;0.6;0.6;0.96;4.96;2.7;0.57;9.19;2.0;-7.812;7.62464;0.72;1.0;-0.71663;3.66587;3.72;1.2;-1.60129;4.44261;2.025;2.5;-16.56829;9.58294;0.4275;1.30499;5.92621;3.0281;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.94766;-4.95486;-2.70925;-0.56759;0.0;0.0;0.0;0.0;0.96266;4.96986;2.70925;0.57209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.015;0.0;0.0045;0.0345;0.0;9.21387;10.29381;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
58.0;0.10435;1.12666;0.6;0.6;1.14;5.06;3.06;0.33;9.59;2.0;-6.57853;7.62464;0.855;1.0;-0.70247;3.66587;3.795;1.2;-1.4129;4.44261;2.295;2.5;-28.61795;9.58294;0.2475;1.21499;5.92621;3.08278;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.91816;-4.84501;-3.07046;-0.26371;0.0;0.0;0.0;0.0;1.14316;5.07001;3.07046;0.33121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.225;0.225;0.0;0.0675;0.5175;0.0;9.61484;10.7415;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
59.0;0.10414;1.17006;0.6;0.6;1.35;4.59;3.51;0.18;9.63;2.0;-5.5552;7.62464;1.0125;1.0;-0.7744;3.66587;3.4425;1.2;-1.23176;4.44261;2.6325;2.5;-52.46625;9.58294;0.135;1.035;5.92645;2.69138;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.84378;-4.08935;-3.52217;-0.02766;0.0;0.0;0.0;0.0;1.35378;4.59935;3.52217;0.18066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.51;0.51;0.0;0.153;1.173;0.0;9.65596;10.82602;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
60.0;0.10409;1.22378;0.6;0.6;1.17;4.42;3.9;0.21;9.7;2.0;-6.40985;7.62464;0.8775;1.0;-0.80418;3.66587;3.315;1.2;-1.10858;4.44261;2.925;2.5;-44.97107;9.58294;0.1575;0.9;5.92645;2.57133;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.49828;-3.75407;-3.91357;-0.00828;0.0;0.0;0.0;0.0;1.17328;4.42907;3.91357;0.21078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.675;0.675;0.0;0.2025;1.5525;0.0;9.7267;10.95048;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
61.0;0.1045;1.25303;0.6;0.6;1.41;4.86;4.17;0.24;10.68;2.0;-5.31881;7.62464;1.0575;1.0;-0.73138;3.66587;3.645;1.2;-1.03681;4.44261;3.1275;2.5;-39.34968;9.58294;0.18;0.81;5.92621;3.32749;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.58888;-4.04441;-4.18411;0.00662;0.0;0.0;0.0;0.0;1.41388;4.86941;4.18411;0.24088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.825;0.825;0.0;0.2475;1.8975;0.0;10.70827;11.9613;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
62.0;0.10455;1.0422;0.6;0.6;1.65;5.49;3.75;0.3;11.19;2.0;-4.54516;7.62464;1.2375;1.0;-0.64745;3.66587;4.1175;1.2;-1.15293;4.44261;2.8125;2.5;-31.47975;9.58294;0.225;0.855;5.92619;3.4097;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.75452;-4.60054;-3.76264;-0.03109;0.0;0.0;0.0;0.0;1.65452;5.50054;3.76264;0.30109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.0;0.27;2.07;0.0;11.2188;12.261;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
63.0;0.10338;1.1416;0.6;0.6;1.5;4.95;3.18;0.18;9.81;2.0;-4.99968;7.62464;1.125;1.0;-0.71808;3.66587;3.7125;1.2;-1.35959;4.44261;2.385;2.5;-52.46625;9.58294;0.135;1.035;5.92645;2.12043;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.67935;-4.13613;-3.19158;0.06682;0.0;0.0;0.0;0.0;1.50435;4.96113;3.19158;0.18068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.825;0.825;0.0;0.2475;1.8975;0.0;9.83774;10.97935;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
64.0;0.10331;1.14492;0.6;0.6;1.17;5.28;2.82;0.18;9.45;2.0;-6.40985;7.62464;0.8775;1.0;-0.6732;3.66587;3.96;1.2;-1.53315;4.44261;2.115;2.5;-52.46625;9.58294;0.135;1.125;5.92645;2.08638;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.5284;-4.64698;-2.83032;0.01282;0.0;0.0;0.0;0.0;1.1734;5.29198;2.83032;0.18068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;9.47638;10.62129;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
65.0;0.15098;1.09201;0.6;0.6;3.18;4.91;2.46;0.54;11.09;2.0;-2.35834;7.62464;2.385;1.0;-0.72393;3.66587;3.6825;1.2;-1.75751;4.44261;1.845;2.5;-17.48875;9.58294;0.405;1.215;5.92651;3.56123;0.39419;3.56129;5.92654;2.47508;4.5;-2.73403;-4.4203;-2.44188;-0.40882;0.0;0.0;0.0;0.0;3.16903;4.8553;2.44188;0.53932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.435;0.435;0.0;0.1305;1.0005;0.0;11.00553;12.09753;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
66.0;0.15043;1.11908;0.6;0.6;2.49;4.57;2.13;1.14;10.33;2.0;-3.01186;7.62464;1.8675;1.0;-0.77779;3.66587;3.4275;1.2;-2.0298;4.44261;1.5975;2.5;-8.28414;9.58294;0.855;1.26;5.92651;3.56123;0.10839;3.56129;5.92654;2.47508;4.5;-2.2566;-4.29479;-2.11458;-1.07112;0.0;0.0;0.0;0.0;2.4816;4.51979;2.11458;1.13862;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.225;0.225;0.0;0.0675;0.5175;0.0;10.2546;11.37367;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
67.0;0.15414;1.1389;0.6;0.6;2.67;4.9;2.91;1.35;11.83;2.0;-2.80881;7.62464;2.0025;1.0;-0.72541;3.66587;3.675;1.2;-1.48573;4.44261;2.1825;2.5;-6.9955;9.58294;1.0125;1.305;5.92651;3.56124;1.97751;3.56129;5.92654;2.47508;4.5;-2.61467;-4.79605;-2.88644;-1.33434;0.0;0.0;0.0;0.0;2.65967;4.84105;2.88644;1.34784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045;0.045;0.0;0.0135;0.1035;0.0;11.735;12.8739;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
68.0;0.15425;1.16684;0.6;0.6;3.42;4.07;3.36;0.9;11.75;2.0;-2.19284;7.62464;2.565;1.0;-0.87334;3.66587;3.0525;1.2;-1.28675;4.44261;2.52;2.5;-10.49325;9.58294;0.675;1.305;5.92651;3.56124;2.03284;3.56129;5.92654;2.47508;4.5;-3.40672;-4.02091;-3.33271;-0.89855;0.0;0.0;0.0;0.0;3.40672;4.02091;3.33271;0.89855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.65888;12.82573;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
69.0;0.10448;0.9269;0.6;0.6;2.61;3.81;2.22;0.93;9.57;2.0;-2.87338;7.62464;1.9575;1.0;-0.93294;3.66587;2.8575;1.2;-1.94751;4.44261;1.665;2.5;-10.15476;9.58294;0.6975;1.30499;5.92622;3.29113;1.0e-5;3.56129;5.92654;2.47508;4.5;-2.61718;-3.8174;-2.22752;-0.9334;0.0;0.0;0.0;0.0;2.61718;3.8174;2.22752;0.9334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.59551;10.52241;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
70.0;0.10317;0.95412;0.6;0.6;2.37;4.19;1.41;0.3;8.27;2.0;-3.16435;7.62464;1.7775;1.0;-0.84833;3.66587;3.1425;1.2;-3.0663;4.44261;1.0575;2.5;-31.47975;9.58294;0.225;1.30499;5.92645;2.01566;1.0e-5;3.56129;5.92654;2.47508;4.5;-2.37694;-4.19967;-1.4152;-0.30114;0.0;0.0;0.0;0.0;2.37694;4.19967;1.4152;0.30114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.29295;9.24707;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
71.0;0.09996;1.02464;0.6;0.6;1.98;3.59;0.87;0.15;6.59;2.0;-3.78764;7.62464;1.485;1.0;-0.99011;3.66587;2.6925;1.2;-4.96952;4.44261;0.6525;2.5;-62.95949;9.58294;0.1125;1.30499;5.92639;0.40596;1.0e-5;3.56129;5.92654;2.47508;4.5;-1.98664;-3.60153;-0.87386;-0.15062;0.0;0.0;0.0;0.0;1.98664;3.60153;0.87386;0.15062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.61266;7.6373;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
72.0;0.08935;1.10829;0.6;0.6;1.53;3.67;0.54;0.12;5.86;2.0;-4.90165;7.62464;1.1475;1.0;-0.96853;3.66587;2.7525;1.2;-8.00645;4.44261;0.405;2.5;-78.69937;9.58294;0.09;1.26;5.74253;0.00012;1.0e-5;3.56129;5.92654;2.47508;4.5;-1.5373;-3.69274;-0.54372;-0.12063;0.0;0.0;0.0;0.0;1.5373;3.69274;0.54372;0.12063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.89439;7.00268;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
73.0;0.08758;1.18196;0.6;0.6;1.14;3.31;0.15;0.12;4.72;2.0;-6.57853;7.62464;0.855;1.0;-1.07386;3.66587;2.4825;1.2;-28.82321;4.44261;0.1125;2.5;-78.69937;9.58294;0.09;0.9;5.03135;0.00011;1.0e-5;3.56129;5.92654;2.47508;4.5;-1.14571;-3.33216;-0.15109;-0.12065;0.0;0.0;0.0;0.0;1.14571;3.33216;0.15109;0.12065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.74962;5.93157;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
74.0;0.08505;1.16435;0.6;0.6;0.27;3.25;0.15;0.06;3.73;2.0;-27.776;7.62464;0.2025;1.0;-1.09369;3.66587;2.4375;1.2;-28.82321;4.44261;0.1125;2.5;-157.39874;9.58294;0.045;0.9;4.02119;9.0e-5;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.27144;-3.27407;-0.15118;-0.06034;0.0;0.0;0.0;0.0;0.27144;3.27407;0.15118;0.06034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.75704;4.92139;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
75.0;0.08483;1.16373;0.6;0.6;0.24;3.25;0.15;0.09;3.73;2.0;-31.248;7.62464;0.18;1.0;-1.09369;3.66587;2.4375;1.2;-28.82321;4.44261;0.1125;2.5;-104.93249;9.58294;0.0675;0.99;3.93081;9.0e-5;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.24129;-3.27428;-0.15119;-0.09052;0.0;0.0;0.0;0.0;0.24129;3.27428;0.15119;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.75727;4.921;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
76.0;0.08511;1.1396;0.6;0.6;0.21;3.46;0.15;0.09;3.91;2.0;-35.712;7.62464;0.1575;1.0;-1.02731;3.66587;2.595;1.2;-28.82321;4.44261;0.1125;2.5;-104.93249;9.58294;0.0675;1.035;4.04279;9.0e-5;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.21112;-3.48557;-0.15118;-0.09051;0.0;0.0;0.0;0.0;0.21112;3.48557;0.15118;0.09051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.93839;5.07798;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
77.0;0.08734;1.15421;0.6;0.6;0.15;4.32;0.27;0.09;4.83;2.0;-49.99681;7.62464;0.1125;1.0;-0.8228;3.66587;3.24;1.2;-16.01289;4.44261;0.2025;2.5;-104.93249;9.58294;0.0675;1.08;4.93644;0.00011;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.15076;-4.34921;-0.27199;-0.09049;0.0;0.0;0.0;0.0;0.15076;4.34921;0.27199;0.09049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.86245;6.01666;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
78.0;0.0891;1.22773;0.6;0.6;0.15;4.56;0.6;0.15;5.46;2.0;-49.99681;7.62464;0.1125;1.0;-0.77949;3.66587;3.42;1.2;-7.2058;4.44261;0.45;2.5;-62.95949;9.58294;0.1125;1.08;5.64179;0.00012;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.15072;-4.58858;-0.60417;-0.15079;0.0;0.0;0.0;0.0;0.15072;4.58858;0.60417;0.15079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.49426;6.72199;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
79.0;0.10195;1.35099;0.6;0.6;0.3;4.79;1.59;0.39;7.07;2.0;-24.9984;7.62464;0.225;1.0;-0.74206;3.66587;3.5925;1.2;-2.71917;4.44261;1.1925;2.5;-24.21519;9.58294;0.2925;1.08;5.92643;1.40158;1.0e-5;3.56129;5.92654;2.47508;4.5;-0.28593;-4.78771;-1.59632;-0.38703;0.0;0.0;0.0;0.0;0.30093;4.80271;1.59632;0.39153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.015;0.0;0.0045;0.0345;0.0;7.09149;8.44248;0.00276;16.46291;11.9629;3.56128;5.92654;2.47508;0.0
